"id","name","facilityType","address","city","state","stateFips","county","countyFips","postalCode","latitude","longitude","phone","website","services","monday","tuesday","wednesday","thursday","friday","saturday","sunday","hoursNotes","priceLevel","acceptsSlidingScale","estimatedVisitCost","priceNotes","acceptsMedicaid","acceptsMedicare","acceptsUninsured","insuranceNotes","accessibilityInfo","sourceName","sourceUrl","sourceLastChecked","sourceNotes","sourceId","sourceDataset","sourceLastUpdated","lastVerified","verificationStatus","isDemoData"
"hrsa-bps-h80-032546","CompleteCare Medical & Dental Professionals","community_health_center","530 High St N","Millville","NJ","34","Cumberland County","34011","08332-3009","39.401473","-75.03908398","856-451-4700","www.completecarenj.org","","","","","","","","","HRSA operating hours per week: 54.00","unknown","","","","","","","","","HRSA Health Center Service Delivery and Look-Alike Sites","https://data.hrsa.gov/DataDownload/DD_Files/Health_Center_Service_Delivery_and_LookAlike_Sites.csv","2026-06-03","Fields copied from HRSA CSV: site name, address, city, state, postal code, phone, website, HRSA geocoding coordinates, county/FIPS, operating hours per week, site status, and location setting. Location setting: All Other Clinic Types. Operational schedule: Unknown. Daily hours, services, price, insurance, and accessibility fields were not supplied by this intake.","BPS-H80-032546","Health Center Service Delivery and Look-Alike Sites","2026-06-03","2026-06-03","needs_review",""
"hrsa-bps-h80-033669","Henry J Austin @ PJ Hill Elementary School","community_health_center","1010 E State St","Trenton","NJ","34","Mercer County","34021","08609-1506","40.22529916","-74.74240903","609-656-4980","https://www.trentonk12.org/PJHillelementary_home.aspx","","","","","","","","","HRSA operating hours per week: 20.00","unknown","","","","","","","","","HRSA Health Center Service Delivery and Look-Alike Sites","https://data.hrsa.gov/DataDownload/DD_Files/Health_Center_Service_Delivery_and_LookAlike_Sites.csv","2026-06-03","Fields copied from HRSA CSV: site name, address, city, state, postal code, phone, website, HRSA geocoding coordinates, county/FIPS, operating hours per week, site status, and location setting. Location setting: School. Operational schedule: Unknown. Daily hours, services, price, insurance, and accessibility fields were not supplied by this intake.","BPS-H80-033669","Health Center Service Delivery and Look-Alike Sites","2026-06-03","2026-06-03","needs_review",""
"hrsa-bps-h80-033763","Jackson site","community_health_center","275 S Hope Chapel Rd","Jackson","NJ","34","Ocean County","34029","08527-5050","40.06745477","-74.27200288","732-364-2144","www.chemedhealth.org","","","","","","","","","HRSA operating hours per week: 40.00","unknown","","","","","","","","","HRSA Health Center Service Delivery and Look-Alike Sites","https://data.hrsa.gov/DataDownload/DD_Files/Health_Center_Service_Delivery_and_LookAlike_Sites.csv","2026-06-03","Fields copied from HRSA CSV: site name, address, city, state, postal code, phone, website, HRSA geocoding coordinates, county/FIPS, operating hours per week, site status, and location setting. Location setting: All Other Clinic Types. Operational schedule: Unknown. Daily hours, services, price, insurance, and accessibility fields were not supplied by this intake.","BPS-H80-033763","Health Center Service Delivery and Look-Alike Sites","2026-06-03","2026-06-03","needs_review",""
"hrsa-bps-h80-033863","AtlantiCare Health Services - FQHC Pediatric Clinic","community_health_center","7 S Ohio Ave","Atlantic City","NJ","34","Atlantic County","34001","08401-6711","39.35926928","-74.43393203","609-572-8686","www.atlanticare.org","","","","","","","","","HRSA operating hours per week: 44.00","unknown","","","","","","","","","HRSA Health Center Service Delivery and Look-Alike Sites","https://data.hrsa.gov/DataDownload/DD_Files/Health_Center_Service_Delivery_and_LookAlike_Sites.csv","2026-06-03","Fields copied from HRSA CSV: site name, address, city, state, postal code, phone, website, HRSA geocoding coordinates, county/FIPS, operating hours per week, site status, and location setting. Location setting: All Other Clinic Types. Operational schedule: Unknown. Daily hours, services, price, insurance, and accessibility fields were not supplied by this intake.","BPS-H80-033863","Health Center Service Delivery and Look-Alike Sites","2026-06-03","2026-06-03","needs_review",""
"hrsa-bps-h80-034310","Newark Community Health Centers - Mobile Unit","community_health_center","741 Broadway","Newark","NJ","34","Essex County","34013","07104-4390","40.77519044","-74.15875968","973-483-1300","www.nchcfqhc.org","","","","","","","","","HRSA operating hours per week: 77.00","unknown","","","","","","","","","HRSA Health Center Service Delivery and Look-Alike Sites","https://data.hrsa.gov/DataDownload/DD_Files/Health_Center_Service_Delivery_and_LookAlike_Sites.csv","2026-06-03","Fields copied from HRSA CSV: site name, address, city, state, postal code, phone, website, HRSA geocoding coordinates, county/FIPS, operating hours per week, site status, and location setting. Location setting: All Other Clinic Types. Operational schedule: Unknown. Daily hours, services, price, insurance, and accessibility fields were not supplied by this intake.","BPS-H80-034310","Health Center Service Delivery and Look-Alike Sites","2026-06-03","2026-06-03","needs_review",""
"hrsa-bps-h80-034825","JRF Community Health Center-Mobile Unit","community_health_center","1931 Oak Tree Rd","Edison","NJ","34","Middlesex County","34023","08820-2072","40.57335744","-74.36368095","732-482-9600","www.jrfnj.org/chc","","","","","","","","","HRSA operating hours per week: 8.00","unknown","","","","","","","","","HRSA Health Center Service Delivery and Look-Alike Sites","https://data.hrsa.gov/DataDownload/DD_Files/Health_Center_Service_Delivery_and_LookAlike_Sites.csv","2026-06-03","Fields copied from HRSA CSV: site name, address, city, state, postal code, phone, website, HRSA geocoding coordinates, county/FIPS, operating hours per week, site status, and location setting. Location setting: All Other Clinic Types. Operational schedule: Unknown. Daily hours, services, price, insurance, and accessibility fields were not supplied by this intake.","BPS-H80-034825","Health Center Service Delivery and Look-Alike Sites","2026-06-03","2026-06-03","needs_review",""
"hrsa-bps-h80-035072","Zufall SBHC @ Hillcrest-Hamilton Schools","community_health_center","500 Franklin Blvd","Somerset","NJ","34","Somerset County","34035","08873-3030","40.49199389","-74.48223895","908-526-2335","www.zufallhealth.org","","","","","","","","","HRSA operating hours per week: 20.00","unknown","","","","","","","","","HRSA Health Center Service Delivery and Look-Alike Sites","https://data.hrsa.gov/DataDownload/DD_Files/Health_Center_Service_Delivery_and_LookAlike_Sites.csv","2026-06-03","Fields copied from HRSA CSV: site name, address, city, state, postal code, phone, website, HRSA geocoding coordinates, county/FIPS, operating hours per week, site status, and location setting. Location setting: School. Operational schedule: Unknown. Daily hours, services, price, insurance, and accessibility fields were not supplied by this intake.","BPS-H80-035072","Health Center Service Delivery and Look-Alike Sites","2026-06-03","2026-06-03","needs_review",""
"hrsa-bps-h80-035178","Red Bank Community Health Center","community_health_center","66 Bridge Ave","Red Bank","NJ","34","Monmouth County","34025","07701-6410","40.34839491","-74.07528221","732-219-6620","","","","","","","","","","HRSA operating hours per week: 48.00","unknown","","","","","","","","","HRSA Health Center Service Delivery and Look-Alike Sites","https://data.hrsa.gov/DataDownload/DD_Files/Health_Center_Service_Delivery_and_LookAlike_Sites.csv","2026-06-03","Fields copied from HRSA CSV: site name, address, city, state, postal code, phone, website, HRSA geocoding coordinates, county/FIPS, operating hours per week, site status, and location setting. Location setting: All Other Clinic Types. Operational schedule: Unknown. Daily hours, services, price, insurance, and accessibility fields were not supplied by this intake.","BPS-H80-035178","Health Center Service Delivery and Look-Alike Sites","2026-06-03","2026-06-03","needs_review",""
"hrsa-bps-h80-035398","North Hudson Community Action Corporation @ Secaucus","community_health_center","55 Meadowlands Pkwy","Secaucus","NJ","34","Hudson County","34017","07094-2977","40.79182395","-74.07324851","201-210-0100","","","","","","","","","","HRSA operating hours per week: 40.00","unknown","","","","","","","","","HRSA Health Center Service Delivery and Look-Alike Sites","https://data.hrsa.gov/DataDownload/DD_Files/Health_Center_Service_Delivery_and_LookAlike_Sites.csv","2026-06-03","Fields copied from HRSA CSV: site name, address, city, state, postal code, phone, website, HRSA geocoding coordinates, county/FIPS, operating hours per week, site status, and location setting. Location setting: All Other Clinic Types. Operational schedule: Unknown. Daily hours, services, price, insurance, and accessibility fields were not supplied by this intake.","BPS-H80-035398","Health Center Service Delivery and Look-Alike Sites","2026-06-03","2026-06-03","needs_review",""
"hrsa-bps-h80-035399","AtlantiCare Health Services- FQHC Family Medicine Residency Clinic","community_health_center","7 S Ohio Ave","Atlantic City","NJ","34","Atlantic County","34001","08401-6711","39.35926928","-74.43393203","609-572-8800","https://www.atlanticare.org/services/federally-qualified-health-center/","","","","","","","","","HRSA operating hours per week: 40.00","unknown","","","","","","","","","HRSA Health Center Service Delivery and Look-Alike Sites","https://data.hrsa.gov/DataDownload/DD_Files/Health_Center_Service_Delivery_and_LookAlike_Sites.csv","2026-06-03","Fields copied from HRSA CSV: site name, address, city, state, postal code, phone, website, HRSA geocoding coordinates, county/FIPS, operating hours per week, site status, and location setting. Location setting: All Other Clinic Types. Operational schedule: Unknown. Daily hours, services, price, insurance, and accessibility fields were not supplied by this intake.","BPS-H80-035399","Health Center Service Delivery and Look-Alike Sites","2026-06-03","2026-06-03","needs_review",""
"hrsa-bps-h80-035521","AtlantiCare Health Services-FQHC Senior Care","community_health_center","1401 Atlantic Ave","Atlantic City","NJ","34","Atlantic County","34001","08401-7001","39.36257573","-74.42916264","609-572-8333","","","","","","","","","","HRSA operating hours per week: 40.00","unknown","","","","","","","","","HRSA Health Center Service Delivery and Look-Alike Sites","https://data.hrsa.gov/DataDownload/DD_Files/Health_Center_Service_Delivery_and_LookAlike_Sites.csv","2026-06-03","Fields copied from HRSA CSV: site name, address, city, state, postal code, phone, website, HRSA geocoding coordinates, county/FIPS, operating hours per week, site status, and location setting. Location setting: All Other Clinic Types. Operational schedule: Unknown. Daily hours, services, price, insurance, and accessibility fields were not supplied by this intake.","BPS-H80-035521","Health Center Service Delivery and Look-Alike Sites","2026-06-03","2026-06-03","needs_review",""
"hrsa-bps-h80-035989","Saint James Health South Ward Wellness Center","community_health_center","491 Clinton Ave","Newark","NJ","34","Essex County","34013","07108-1839","40.72165887","-74.20042117","973-789-8111","www.saintjameshealth.com","","","","","","","","","HRSA operating hours per week: 50.00","unknown","","","","","","","","","HRSA Health Center Service Delivery and Look-Alike Sites","https://data.hrsa.gov/DataDownload/DD_Files/Health_Center_Service_Delivery_and_LookAlike_Sites.csv","2026-06-03","Fields copied from HRSA CSV: site name, address, city, state, postal code, phone, website, HRSA geocoding coordinates, county/FIPS, operating hours per week, site status, and location setting. Location setting: All Other Clinic Types. Operational schedule: Unknown. Daily hours, services, price, insurance, and accessibility fields were not supplied by this intake.","BPS-H80-035989","Health Center Service Delivery and Look-Alike Sites","2026-06-03","2026-06-03","needs_review",""
"hrsa-bps-h80-036197","Zufall Health Center Bridgewater","community_health_center","500 N Bridge St","Bridgewater","NJ","34","Somerset County","34035","08807-2135","40.58887901","-74.60860402","973-328-3344","","","","","","","","","","HRSA operating hours per week: 30.00","unknown","","","","","","","","","HRSA Health Center Service Delivery and Look-Alike Sites","https://data.hrsa.gov/DataDownload/DD_Files/Health_Center_Service_Delivery_and_LookAlike_Sites.csv","2026-06-03","Fields copied from HRSA CSV: site name, address, city, state, postal code, phone, website, HRSA geocoding coordinates, county/FIPS, operating hours per week, site status, and location setting. Location setting: All Other Clinic Types. Operational schedule: Unknown. Daily hours, services, price, insurance, and accessibility fields were not supplied by this intake.","BPS-H80-036197","Health Center Service Delivery and Look-Alike Sites","2026-06-03","2026-06-03","needs_review",""
"hrsa-bps-h80-036347","South Side","community_health_center","1171 River Ave","Lakewood","NJ","34","Ocean County","34029","08701-5610","40.05549761","-74.21983366","732-364-6666","","","","","","","","","","HRSA operating hours per week: 70.00","unknown","","","","","","","","","HRSA Health Center Service Delivery and Look-Alike Sites","https://data.hrsa.gov/DataDownload/DD_Files/Health_Center_Service_Delivery_and_LookAlike_Sites.csv","2026-06-03","Fields copied from HRSA CSV: site name, address, city, state, postal code, phone, website, HRSA geocoding coordinates, county/FIPS, operating hours per week, site status, and location setting. Location setting: All Other Clinic Types. Operational schedule: Unknown. Daily hours, services, price, insurance, and accessibility fields were not supplied by this intake.","BPS-H80-036347","Health Center Service Delivery and Look-Alike Sites","2026-06-03","2026-06-03","needs_review",""
"hrsa-bps-h80-036470","Goodale Pharmacy","community_health_center","16 N Sussex St","Dover","NJ","34","Morris County","34027","07801-3958","40.8848166","-74.55807908","973-366-0976","","","","","","","","","","HRSA operating hours per week: 50.00","unknown","","","","","","","","","HRSA Health Center Service Delivery and Look-Alike Sites","https://data.hrsa.gov/DataDownload/DD_Files/Health_Center_Service_Delivery_and_LookAlike_Sites.csv","2026-06-03","Fields copied from HRSA CSV: site name, address, city, state, postal code, phone, website, HRSA geocoding coordinates, county/FIPS, operating hours per week, site status, and location setting. Location setting: All Other Clinic Types. Operational schedule: Unknown. Daily hours, services, price, insurance, and accessibility fields were not supplied by this intake.","BPS-H80-036470","Health Center Service Delivery and Look-Alike Sites","2026-06-03","2026-06-03","needs_review",""
"hrsa-bps-h80-036679","CompleteCare Mobile Medical Unit","community_health_center","785 W Sherman Ave","Vineland","NJ","34","Cumberland County","34011","08360-6913","39.44676549","-75.0441246","856-451-4700","CompleteCareNJ.org","","","","","","","","","HRSA operating hours per week: 12.50","unknown","","","","","","","","","HRSA Health Center Service Delivery and Look-Alike Sites","https://data.hrsa.gov/DataDownload/DD_Files/Health_Center_Service_Delivery_and_LookAlike_Sites.csv","2026-06-03","Fields copied from HRSA CSV: site name, address, city, state, postal code, phone, website, HRSA geocoding coordinates, county/FIPS, operating hours per week, site status, and location setting. Location setting: All Other Clinic Types. Operational schedule: Unknown. Daily hours, services, price, insurance, and accessibility fields were not supplied by this intake.","BPS-H80-036679","Health Center Service Delivery and Look-Alike Sites","2026-06-03","2026-06-03","needs_review",""
"hrsa-bps-h80-036822","AtlantiCare Health Services-FQHC Substance Use Disorder Clinic","community_health_center","1401 Atlantic Ave STE 2300","Atlantic City","NJ","34","Atlantic County","34001","08401-7026","39.36193388","-74.42868957","609-572-6055","","","","","","","","","","HRSA operating hours per week: 40.00","unknown","","","","","","","","","HRSA Health Center Service Delivery and Look-Alike Sites","https://data.hrsa.gov/DataDownload/DD_Files/Health_Center_Service_Delivery_and_LookAlike_Sites.csv","2026-06-03","Fields copied from HRSA CSV: site name, address, city, state, postal code, phone, website, HRSA geocoding coordinates, county/FIPS, operating hours per week, site status, and location setting. Location setting: All Other Clinic Types. Operational schedule: Unknown. Daily hours, services, price, insurance, and accessibility fields were not supplied by this intake.","BPS-H80-036822","Health Center Service Delivery and Look-Alike Sites","2026-06-03","2026-06-03","needs_review",""
"hrsa-bps-h80-037103","Zufall Health Center West Orange","community_health_center","49 Mount Pleasant Ave","West Orange","NJ","34","Essex County","34013","07052-4901","40.77947624","-74.24096679","973-325-2266","","","","","","","","","","HRSA operating hours per week: 45.00","unknown","","","","","","","","","HRSA Health Center Service Delivery and Look-Alike Sites","https://data.hrsa.gov/DataDownload/DD_Files/Health_Center_Service_Delivery_and_LookAlike_Sites.csv","2026-06-03","Fields copied from HRSA CSV: site name, address, city, state, postal code, phone, website, HRSA geocoding coordinates, county/FIPS, operating hours per week, site status, and location setting. Location setting: All Other Clinic Types. Operational schedule: Unknown. Daily hours, services, price, insurance, and accessibility fields were not supplied by this intake.","BPS-H80-037103","Health Center Service Delivery and Look-Alike Sites","2026-06-03","2026-06-03","needs_review",""
"hrsa-bps-h80-037577","394 University Avenue Mobile #2","community_health_center","394 University Ave","Newark","NJ","34","Essex County","34013","07102-1221","40.73418512","-74.1776395","800-734-7083","","","","","","","","","","HRSA operating hours per week: 28.00","unknown","","","","","","","","","HRSA Health Center Service Delivery and Look-Alike Sites","https://data.hrsa.gov/DataDownload/DD_Files/Health_Center_Service_Delivery_and_LookAlike_Sites.csv","2026-06-03","Fields copied from HRSA CSV: site name, address, city, state, postal code, phone, website, HRSA geocoding coordinates, county/FIPS, operating hours per week, site status, and location setting. Location setting: All Other Clinic Types. Operational schedule: Unknown. Daily hours, services, price, insurance, and accessibility fields were not supplied by this intake.","BPS-H80-037577","Health Center Service Delivery and Look-Alike Sites","2026-06-03","2026-06-03","needs_review",""
"hrsa-bps-h80-037651","Mary Eliza Mahoney Health Center @ Speedway","community_health_center","701 S Orange Ave","Newark","NJ","34","Essex County","34013","07106-1300","40.74511416","-74.21618628","973-645-4970","","","","","","","","","","HRSA operating hours per week: 40.00","unknown","","","","","","","","","HRSA Health Center Service Delivery and Look-Alike Sites","https://data.hrsa.gov/DataDownload/DD_Files/Health_Center_Service_Delivery_and_LookAlike_Sites.csv","2026-06-03","Fields copied from HRSA CSV: site name, address, city, state, postal code, phone, website, HRSA geocoding coordinates, county/FIPS, operating hours per week, site status, and location setting. Location setting: School. Operational schedule: Unknown. Daily hours, services, price, insurance, and accessibility fields were not supplied by this intake.","BPS-H80-037651","Health Center Service Delivery and Look-Alike Sites","2026-06-03","2026-06-03","needs_review",""
"hrsa-bps-h80-037818","Mary Eliza Mahoney Health Center Mobile Unit #3","community_health_center","394 University Ave","Newark","NJ","34","Essex County","34013","07102-1221","40.73418512","-74.1776395","800-734-7083","","","","","","","","","","HRSA operating hours per week: 25.00","unknown","","","","","","","","","HRSA Health Center Service Delivery and Look-Alike Sites","https://data.hrsa.gov/DataDownload/DD_Files/Health_Center_Service_Delivery_and_LookAlike_Sites.csv","2026-06-03","Fields copied from HRSA CSV: site name, address, city, state, postal code, phone, website, HRSA geocoding coordinates, county/FIPS, operating hours per week, site status, and location setting. Location setting: All Other Clinic Types. Operational schedule: Unknown. Daily hours, services, price, insurance, and accessibility fields were not supplied by this intake.","BPS-H80-037818","Health Center Service Delivery and Look-Alike Sites","2026-06-03","2026-06-03","needs_review",""
"hrsa-bps-h80-037941","AtlantiCare Health Services-FQHC Primary Care and Infusion Center","community_health_center","2500 English Creek Ave STE 601","Egg Harbor Township","NJ","34","Atlantic County","34001","08234-5588","39.43680578","-74.60623613","609-833-9925","","","","","","","","","","HRSA operating hours per week: 40.00","unknown","","","","","","","","","HRSA Health Center Service Delivery and Look-Alike Sites","https://data.hrsa.gov/DataDownload/DD_Files/Health_Center_Service_Delivery_and_LookAlike_Sites.csv","2026-06-03","Fields copied from HRSA CSV: site name, address, city, state, postal code, phone, website, HRSA geocoding coordinates, county/FIPS, operating hours per week, site status, and location setting. Location setting: All Other Clinic Types. Operational schedule: Unknown. Daily hours, services, price, insurance, and accessibility fields were not supplied by this intake.","BPS-H80-037941","Health Center Service Delivery and Look-Alike Sites","2026-06-03","2026-06-03","needs_review",""
"hrsa-bps-h80-038111","AtlantiCare Health Services FQHC JBRC Medical Clinic","community_health_center","660 Black Horse Pike","Pleasantville","NJ","34","Atlantic County","34001","08232-2360","39.39300385","-74.53595507","609-833-4488","","","","","","","","","","HRSA operating hours per week: 40.00","unknown","","","","","","","","","HRSA Health Center Service Delivery and Look-Alike Sites","https://data.hrsa.gov/DataDownload/DD_Files/Health_Center_Service_Delivery_and_LookAlike_Sites.csv","2026-06-03","Fields copied from HRSA CSV: site name, address, city, state, postal code, phone, website, HRSA geocoding coordinates, county/FIPS, operating hours per week, site status, and location setting. Location setting: All Other Clinic Types. Operational schedule: Unknown. Daily hours, services, price, insurance, and accessibility fields were not supplied by this intake.","BPS-H80-038111","Health Center Service Delivery and Look-Alike Sites","2026-06-03","2026-06-03","needs_review",""
"hrsa-bps-h80-038254","Belz with address","community_health_center","485 Locust St","Lakewood","NJ","34","Ocean County","34029","08701-5896","40.04605225","-74.20105409","732-364-6666","","","","","","","","","","HRSA operating hours per week: 76.00","unknown","","","","","","","","","HRSA Health Center Service Delivery and Look-Alike Sites","https://data.hrsa.gov/DataDownload/DD_Files/Health_Center_Service_Delivery_and_LookAlike_Sites.csv","2026-06-03","Fields copied from HRSA CSV: site name, address, city, state, postal code, phone, website, HRSA geocoding coordinates, county/FIPS, operating hours per week, site status, and location setting. Location setting: All Other Clinic Types. Operational schedule: Unknown. Daily hours, services, price, insurance, and accessibility fields were not supplied by this intake.","BPS-H80-038254","Health Center Service Delivery and Look-Alike Sites","2026-06-03","2026-06-03","needs_review",""
"hrsa-bps-h80-038344","Rutgers RWJ Eric B. Chandler Health Center","community_health_center","1000 Somerset St","New Brunswick","NJ","34","Middlesex County","34023","08901-3638","40.48174919","-74.48232067","732-235-7435","","","","","","","","","","HRSA operating hours per week: 40.00","unknown","","","","","","","","","HRSA Health Center Service Delivery and Look-Alike Sites","https://data.hrsa.gov/DataDownload/DD_Files/Health_Center_Service_Delivery_and_LookAlike_Sites.csv","2026-06-03","Fields copied from HRSA CSV: site name, address, city, state, postal code, phone, website, HRSA geocoding coordinates, county/FIPS, operating hours per week, site status, and location setting. Location setting: School. Operational schedule: Unknown. Daily hours, services, price, insurance, and accessibility fields were not supplied by this intake.","BPS-H80-038344","Health Center Service Delivery and Look-Alike Sites","2026-06-03","2026-06-03","needs_review",""
"hrsa-bps-h80-038345","Rutgers RWJ Eric B. Chandler Health Center","community_health_center","123 Church St","New Brunswick","NJ","34","Middlesex County","34023","08901-2001","40.496012","-74.444339","732-235-2052","","","","","","","","","","HRSA operating hours per week: 42.50","unknown","","","","","","","","","HRSA Health Center Service Delivery and Look-Alike Sites","https://data.hrsa.gov/DataDownload/DD_Files/Health_Center_Service_Delivery_and_LookAlike_Sites.csv","2026-06-03","Fields copied from HRSA CSV: site name, address, city, state, postal code, phone, website, HRSA geocoding coordinates, county/FIPS, operating hours per week, site status, and location setting. Location setting: All Other Clinic Types. Operational schedule: Unknown. Daily hours, services, price, insurance, and accessibility fields were not supplied by this intake.","BPS-H80-038345","Health Center Service Delivery and Look-Alike Sites","2026-06-03","2026-06-03","needs_review",""
"hrsa-bps-h80-038364","Central Jersey Medical Center","community_health_center","1540 Roosevelt Ave","Carteret","NJ","34","Middlesex County","34023","07008-1330","40.59539036","-74.25131223","732-376-6650","www.cjmc.us","","","","","","","","","HRSA operating hours per week: 42.50","unknown","","","","","","","","","HRSA Health Center Service Delivery and Look-Alike Sites","https://data.hrsa.gov/DataDownload/DD_Files/Health_Center_Service_Delivery_and_LookAlike_Sites.csv","2026-06-03","Fields copied from HRSA CSV: site name, address, city, state, postal code, phone, website, HRSA geocoding coordinates, county/FIPS, operating hours per week, site status, and location setting. Location setting: All Other Clinic Types. Operational schedule: Unknown. Daily hours, services, price, insurance, and accessibility fields were not supplied by this intake.","BPS-H80-038364","Health Center Service Delivery and Look-Alike Sites","2026-06-03","2026-06-03","needs_review",""
"hrsa-bps-h80-038477","AtlantiCare Health Services - FQHC Dental Clinic","community_health_center","7 S Ohio Ave","Atlantic City","NJ","34","Atlantic County","34001","08401-6711","39.35926928","-74.43393203","609-572-8666","","","","","","","","","","HRSA operating hours per week: 40.00","unknown","","","","","","","","","HRSA Health Center Service Delivery and Look-Alike Sites","https://data.hrsa.gov/DataDownload/DD_Files/Health_Center_Service_Delivery_and_LookAlike_Sites.csv","2026-06-03","Fields copied from HRSA CSV: site name, address, city, state, postal code, phone, website, HRSA geocoding coordinates, county/FIPS, operating hours per week, site status, and location setting. Location setting: All Other Clinic Types. Operational schedule: Unknown. Daily hours, services, price, insurance, and accessibility fields were not supplied by this intake.","BPS-H80-038477","Health Center Service Delivery and Look-Alike Sites","2026-06-03","2026-06-03","needs_review",""
"hrsa-bps-h80-038486","Men & Family Health Professionals","community_health_center","711 Marsha Ave","Williamstown","NJ","34","Gloucester County","34015","08094-1017","39.69243073","-75.00204376","856-451-4700","www.completecarenj.org","","","","","","","","","HRSA operating hours per week: 34.00","unknown","","","","","","","","","HRSA Health Center Service Delivery and Look-Alike Sites","https://data.hrsa.gov/DataDownload/DD_Files/Health_Center_Service_Delivery_and_LookAlike_Sites.csv","2026-06-03","Fields copied from HRSA CSV: site name, address, city, state, postal code, phone, website, HRSA geocoding coordinates, county/FIPS, operating hours per week, site status, and location setting. Location setting: All Other Clinic Types. Operational schedule: Unknown. Daily hours, services, price, insurance, and accessibility fields were not supplied by this intake.","BPS-H80-038486","Health Center Service Delivery and Look-Alike Sites","2026-06-03","2026-06-03","needs_review",""
"hrsa-bps-h80-038842","Saint James Health EAST SIDE HIGH SCHOOL","community_health_center","69 Pulaski St","Newark","NJ","34","Essex County","34013","07105-2613","40.7240571","-74.15804725","973-789-8111","","","","","","","","","","HRSA operating hours per week: 40.00","unknown","","","","","","","","","HRSA Health Center Service Delivery and Look-Alike Sites","https://data.hrsa.gov/DataDownload/DD_Files/Health_Center_Service_Delivery_and_LookAlike_Sites.csv","2026-06-03","Fields copied from HRSA CSV: site name, address, city, state, postal code, phone, website, HRSA geocoding coordinates, county/FIPS, operating hours per week, site status, and location setting. Location setting: School. Operational schedule: Unknown. Daily hours, services, price, insurance, and accessibility fields were not supplied by this intake.","BPS-H80-038842","Health Center Service Delivery and Look-Alike Sites","2026-06-03","2026-06-03","needs_review",""
"hrsa-bps-h80-038970","CompleteCare Family Dental","community_health_center","351 Irving Ave","Bridgeton","NJ","34","Cumberland County","34011","08302-2265","39.43585661","-75.21838906","856-391-1124","www.completecarenj.org","","","","","","","","","HRSA operating hours per week: 46.50","unknown","","","","","","","","","HRSA Health Center Service Delivery and Look-Alike Sites","https://data.hrsa.gov/DataDownload/DD_Files/Health_Center_Service_Delivery_and_LookAlike_Sites.csv","2026-06-03","Fields copied from HRSA CSV: site name, address, city, state, postal code, phone, website, HRSA geocoding coordinates, county/FIPS, operating hours per week, site status, and location setting. Location setting: All Other Clinic Types. Operational schedule: Unknown. Daily hours, services, price, insurance, and accessibility fields were not supplied by this intake.","BPS-H80-038970","Health Center Service Delivery and Look-Alike Sites","2026-06-03","2026-06-03","needs_review",""
"hrsa-bps-h80-039775","Mobile Van","community_health_center","1771 Madison Ave","Lakewood","NJ","34","Ocean County","34029","08701-1242","40.10883698","-74.21761296","732-364-2144","","","","","","","","","","HRSA operating hours per week: 25.00","unknown","","","","","","","","","HRSA Health Center Service Delivery and Look-Alike Sites","https://data.hrsa.gov/DataDownload/DD_Files/Health_Center_Service_Delivery_and_LookAlike_Sites.csv","2026-06-03","Fields copied from HRSA CSV: site name, address, city, state, postal code, phone, website, HRSA geocoding coordinates, county/FIPS, operating hours per week, site status, and location setting. Location setting: All Other Clinic Types. Operational schedule: Unknown. Daily hours, services, price, insurance, and accessibility fields were not supplied by this intake.","BPS-H80-039775","Health Center Service Delivery and Look-Alike Sites","2026-06-03","2026-06-03","needs_review",""
"hrsa-bps-h80-039842","Mary Eliza Mahoney Health Center Mobile Dental Unit","community_health_center","394 University Ave","Newark","NJ","34","Essex County","34013","07102-1221","40.73418512","-74.1776395","800-734-7083","","","","","","","","","","HRSA operating hours per week: 25.00","unknown","","","","","","","","","HRSA Health Center Service Delivery and Look-Alike Sites","https://data.hrsa.gov/DataDownload/DD_Files/Health_Center_Service_Delivery_and_LookAlike_Sites.csv","2026-06-03","Fields copied from HRSA CSV: site name, address, city, state, postal code, phone, website, HRSA geocoding coordinates, county/FIPS, operating hours per week, site status, and location setting. Location setting: All Other Clinic Types. Operational schedule: Unknown. Daily hours, services, price, insurance, and accessibility fields were not supplied by this intake.","BPS-H80-039842","Health Center Service Delivery and Look-Alike Sites","2026-06-03","2026-06-03","needs_review",""
"hrsa-bps-h80-040694","Zufall Health Mobile Medical","community_health_center","18 W Blackwell St","Dover","NJ","34","Morris County","34027","07801-3841","40.88386014","-74.55970776","973-328-3344","www.zufallhealth.org","","","","","","","","","HRSA operating hours per week: 25.00","unknown","","","","","","","","","HRSA Health Center Service Delivery and Look-Alike Sites","https://data.hrsa.gov/DataDownload/DD_Files/Health_Center_Service_Delivery_and_LookAlike_Sites.csv","2026-06-03","Fields copied from HRSA CSV: site name, address, city, state, postal code, phone, website, HRSA geocoding coordinates, county/FIPS, operating hours per week, site status, and location setting. Location setting: All Other Clinic Types. Operational schedule: Unknown. Daily hours, services, price, insurance, and accessibility fields were not supplied by this intake.","BPS-H80-040694","Health Center Service Delivery and Look-Alike Sites","2026-06-03","2026-06-03","needs_review",""
